x1,x2,x3,x4
0.07544422,9.12228,-10.686041,6.14891
-0.92027843,9.735823,-8.209366,5.8389797
-1.5502812,10.302184,-4.448238,5.573483
-1.8143708,10.850124,-0.8881403,5.555735
-1.7162545,11.416507,2.7530727,5.587929
-1.2723283,11.964129,6.3737803,5.4637504
-0.44686827,12.4906,10.023338,5.074997
0.59901476,12.999194,9.546348,5.136836
1.3629757,13.528914,5.806188,5.5013824
1.7591107,14.096067,2.0946803,5.5867777
1.7934929,14.651032,-1.4758503,5.549715
1.4776424,15.195807,-5.0243053,5.593038
0.77109504,15.779925,-8.8882,5.9156246
-0.23983973,16.382336,-10.500965,6.123607
-1.1397517,16.979618,-7.1092415,5.7300673
-1.662711,17.545212,-3.3693712,5.5527487
-1.8223827,18.087252,0.1302556,5.569048
-1.6185873,18.660341,3.8158383,5.575518
-1.0624454,19.205013,7.5234604,5.3655424
-0.14184411,19.716635,10.623705,4.9941726
0.8564746,20.226055,8.506235,5.2628317
1.5115376,20.76722,4.73847,5.5493956
1.806868,21.338491,1.0408281,5.5797653
1.7438388,21.876905,-2.4285467,5.5443892
-9.00017,-8.723743,4.0792513,-5.179708
-8.473304,-9.25189,6.3798985,-5.1821356
-7.6802225,-9.781763,9.676263,-5.4780226
-6.5177794,-10.355183,13.662145,-6.1057773
-5.2212033,-10.956657,11.0261345,-5.676329
-4.307226,-11.502721,7.3001213,-5.2287245
-3.717904,-12.017652,4.7241335,-5.167636
-3.335239,-12.524678,3.2924302,-5.2062626
-3.0211809,-13.049834,3.1465974,-5.212139
-2.6630025,-13.566041,4.3061213,-5.1743894
-2.1132178,-14.089315,6.7101903,-5.1958704
-1.2931522,-14.6177025,10.098017,-5.535064
-0.06508834,-15.207028,13.833552,-6.1342363
1.195558,-15.803562,10.485726,-5.592774
2.0591927,-16.340214,6.9468756,-5.2066245
2.6174078,-16.853004,4.4996047,-5.170547
2.9893909,-17.367813,3.2002175,-5.2100067
3.2997344,-17.89002,3.2219584,-5.2091193
3.6845086,-18.417381,4.5825443,-5.1688967
4.2690773,-18.939909,7.1262116,-5.21887
5.126753,-19.467152,10.651911,-5.618613
6.3805704,-20.056284,13.828308,-6.1334014
7.607086,-20.649782,9.96525,-5.5166054
8.42992,-21.185738,6.5692077,-5.189768
8.960462,-21.700748,4.2428355,-5.1759577
9.312537,-22.210953,3.1269186,-5.2130156
9.623506,-22.73288,3.3051476,-5.2057505
10.017252,-23.250366,4.7977023,-5.165506
10.619725,-23.767857,7.4167504,-5.2348294
11.538677,-24.311512,11.171689,-5.697926
12.852864,-24.917604,13.5708685,-6.090713
14.012754,-25.495853,9.468102,-5.4483633
14.783526,-26.018808,6.266637,-5.178486
15.291298,-26.536718,4.0477033,-5.1808205
15.63401,-27.052227,3.077636,-5.2150993
15.950293,-27.576977,3.429585,-5.201
16.364513,-28.09438,5.081608,-5.1630726
17.017485,-28.622276,7.8958144,-5.2757463
17.983068,-29.168806,11.801953,-5.798274
19.302048,-29.769697,13.198661,-6.029427
20.41617,-30.343575,8.9788885,-5.386694
21.14557,-30.863407,5.916896,-5.1697793
21.627403,-31.383522,3.8478816,-5.186813
21.957651,-31.898102,3.0460424,-5.2164345
22.27726,-32.41911,3.5635018,-5.1960425
22.723207,-32.94364,5.4203453,-5.163684
23.38771,-33.45556,8.2492,-5.309161
24.419447,-34.01964,12.365994,-5.8906217
25.74041,-34.61824,12.738362,-5.9530087
26.807497,-35.18685,8.540355,-5.3371005
27.495193,-35.698174,5.626627,-5.1640735
-1.0175056,8.392185,2.9992085,1.0240002
-0.54233104,8.486885,6.172271,0.8238756
0.15772364,8.560913,7.2453046,0.71952933
0.7780382,8.6412325,4.9512076,0.91661745
1.1098014,8.740987,1.6414638,1.0701519
1.0987226,8.85347,-1.8320336,1.156096
0.7426674,8.977461,-5.176982,1.3183287
0.10102869,9.118761,-7.2989573,1.5057896
-0.58642584,9.265157,-5.988871,1.3833761
-1.0337912,9.394171,-2.7751958,1.1879448
-1.1425192,9.507051,0.62541324,1.0957973
-0.9117792,9.610602,3.988785,0.9760755
-0.34820375,9.698878,6.843982,0.7617474
0.3629329,9.771228,6.822218,0.76119345
0.9131549,9.859196,3.9592547,0.9773012
1.1420966,9.962991,0.5861495,1.0975655
1.0358583,10.074863,-2.784128,1.187602
0.5776605,10.205727,-6.0199833,1.3837705
-0.10125138,10.34958,-7.310899,1.5072114
-0.747171,10.493139,-5.131573,1.3164308
-1.0976914,10.616009,-1.8133049,1.1554779
-1.1080257,10.727749,1.6364509,1.0696551
-0.78189546,10.826749,4.917329,0.9187825
-0.14765786,10.908633,7.2485633,0.7197051
0.5511834,10.983169,6.1421285,0.8235032
1.0113431,11.075644,3.037431,1.0214133
1.1452758,11.184151,-0.4201298,1.1195706
0.93903977,11.299223,-3.7708998,1.2318925
0.39588895,11.434565,-6.7073393,1.4454448
-0.30877307,11.581713,-6.960433,1.4717689
-0.88649285,11.720473,-4.173841,1.2548102
-1.1383177,11.836553,-0.86511743,1.1298673
-1.0478213,11.946488,2.6057568,1.0384781
-0.6206924,12.042577,5.828757,0.8539319
0.06547554,12.118175,7.3270016,0.7112572
0.7176762,12.197107,5.306587,0.89081955
1.0834377,12.293888,2.0764616,1.0563487
1.1199836,12.4049225,-1.3899909,1.1434532
0.81456125,12.524876,-4.723973,1.2871803
0.19577147,12.665684,-7.179989,1.4934756
-0.50270116,12.812531,-6.3419404,1.413417
-0.9936067,12.944119,-3.2401516,1.2069377
-1.1473414,13.059009,0.17713098,1.1057763
-0.9549918,13.165901,3.61649,0.99525654
-0.4337009,13.255468,6.5796585,0.7875971
0.26360407,13.326887,7.0753875,0.73695767
0.8566178,13.412374,4.405959,0.9517826
1.1311233,13.515579,1.0236585,1.0860342
1.0638647,13.627927,-2.4026778,1.173957
0.6559013,13.75394,-5.6487994,1.3542693
-0.0056480505,13.896397,-7.355101,1.5117458
6.154068,-7.7632713,-6.5291405,4.416111
5.57845,-7.3199153,-4.4100013,4.246982
5.2916565,-6.9119563,-1.3410499,4.1025987
5.322097,-6.505961,1.9429809,4.0016947
5.6882877,-6.103064,5.048091,3.8358638
6.2851,-5.732891,6.583743,3.703821
6.885885,-5.356995,5.011769,3.8351147
7.2418485,-4.9628544,1.9570543,4.000767
7.2763553,-4.5644855,-1.2629706,4.1003256
6.9810023,-4.139815,-4.46403,4.2490044
6.4153776,-3.7067428,-6.4908514,4.4118366
5.7975936,-3.275229,-5.587875,4.3328214
5.375899,-2.849527,-2.679786,4.152849
5.271477,-2.4347553,0.6239743,4.0443745
5.4986224,-2.0337148,3.8450866,3.913281
6.002633,-1.6610729,6.2567363,3.7347655
6.6472273,-1.287894,6.017344,3.7557323
7.126693,-0.9021701,3.3440976,3.9408088
7.301406,-0.5009419,0.10658137,4.059505
7.144192,-0.08510736,-3.1756477,4.175921
6.683841,0.33925766,-5.8952694,4.3577957
6.044316,0.7789792,-6.337369,4.398328
5.516394,1.2082381,-3.9879463,4.219594
5.2745647,1.62349,-0.7921663,4.0855303
5.3621607,2.0310366,2.5098305,3.9793417
5.7576528,2.413708,5.3880863,3.807899
6.3889165,2.7927072,6.5404778,3.707624
6.959174,3.1692243,4.584363,3.866346
7.2652965,3.55933,1.5109992,4.0163655
7.2518144,3.9702783,-1.802437,4.1183724
6.9158473,4.3876677,-4.8656993,4.2765536
6.3138876,4.829137,-6.575414,4.4204836
5.7042837,5.2673464,-5.1398654,4.2977557
5.3349404,5.6899858,-2.116189,4.130186
5.284704,6.0905485,1.100211,4.029768
5.5508947,6.485057,4.247138,3.8900125
6.104499,6.865272,6.436146,3.7176466
6.7505198,7.2458587,5.6500745,3.7865512
7.1763544,7.6279163,2.843598,3.9650977
7.297853,8.03422,-0.45029762,4.075453
7.090817,8.447017,-3.6589582,4.201034
6.5854154,8.876658,-6.18935,4.384113
5.9519477,9.310466,-6.12859,4.3790817
5.4536858,9.746725,-3.4623582,4.190696
5.267139,10.16099,-0.22476436,4.0687666
5.4010563,10.555085,2.9687536,3.9593096
5.8509994,10.9444275,5.778116,3.7781012
6.4878607,11.316418,6.4115815,3.7198057
7.029995,11.697509,4.127477,3.8965592
7.287324,12.098721,0.9176676,4.035306
7.2225056,12.498147,-2.2805219,4.136028
-3.0156517,-9.655113,4.3835564,-5.811751
-2.5084546,-10.248636,5.775405,-5.7956133
-1.7998103,-10.835195,8.470454,-5.947947
-0.78707224,-11.446808,12.446496,-6.5286045
0.5670362,-12.1135845,13.200124,-6.6560597
1.6747276,-12.749174,8.965087,-6.0006
2.4271736,-13.34314,6.0803795,-5.800541
2.9319363,-13.907972,4.511773,-5.8083124
3.3805735,-14.501015,4.581445,-5.8065114
3.9022152,-15.073022,6.250625,-5.802594
4.658437,-15.657985,9.159256,-6.0232615
5.7757373,-16.289705,13.390633,-6.688164
7.1408844,-16.96474,12.176201,-6.484432
8.157382,-17.588549,8.196249,-5.9184084
8.834381,-18.16658,5.6185894,-5.7947946
9.316944,-18.742178,4.3639765,-5.812306
9.761396,-19.323942,4.804123,-5.8016887
10.34887,-19.917253,6.878871,-5.8256626
11.182917,-20.51041,10.105649,-6.154154
12.384617,-21.149668,14.074873,-6.8034716
13.693328,-21.812899,11.121645,-6.3102903
14.618116,-22.42135,7.5118437,-5.8609242
15.238114,-22.997044,5.2088647,-5.796431
15.703132,-23.580944,4.3169894,-5.8136964
16.163057,-24.16246,5.1555085,-5.796423
16.780285,-24.739967,7.4467983,-5.8559666
17.699347,-25.348679,11.034461,-6.296107
18.99217,-26.006311,14.101037,-6.807916
20.23724,-26.667389,10.083406,-6.150984
21.06648,-27.25584,6.874385,-5.8236
21.638924,-27.832293,4.8459573,-5.8009324
22.08192,-28.409962,4.3484674,-5.8127613
22.573795,-29.000029,5.5930824,-5.7946525
23.268845,-29.59252,8.239517,-5.927262
24.23534,-30.18873,12.023783,-6.458577
25.589518,-30.859997,13.533309,-6.712385
26.744883,-31.509867,9.2102,-6.030434
